return_id,source,source_id,source_line,customer_key,account_key,product_key,sale_date,quantity,refund_amount,lag_days,recovery_rate,return_initiation_date,return_receipt_date,refund_date,recoverable_quantity,non_sellable_quantity,return_reason
831,DTC,12136,2,44166,0,36,2023-03-08,1,1844,22,0.8,2023-03-21,2023-03-30,2023-04-01,1,0,Defect
832,DTC,12188,2,7525,0,68,2023-03-08,1,4329,27,0.8,2023-03-24,2023-04-04,2023-04-06,1,0,Damaged in transit
833,DTC,12213,1,7544,0,47,2023-03-08,1,4744,24,0.8,2023-03-22,2023-04-01,2023-04-03,1,0,Defect
834,DTC,12230,1,7552,0,58,2023-03-08,1,5692,36,0.8,2023-03-30,2023-04-13,2023-04-15,1,0,Fit / size
835,DTC,8223,1,5121,0,2,2023-03-09,2,11492,14,0.8,2023-03-17,2023-03-23,2023-03-25,2,0,Not as expected
836,DTC,8265,3,47413,0,3,2023-03-09,1,5360,22,0.8,2023-03-22,2023-03-31,2023-04-02,1,0,Defect
837,DTC,8310,1,5174,0,15,2023-03-09,2,5334,15,0.8,2023-03-18,2023-03-24,2023-03-26,2,0,Fit / size
838,DTC,8335,1,5185,0,21,2023-03-09,1,1805,30,0.8,2023-03-27,2023-04-08,2023-04-10,1,0,Not as expected
839,DTC,8352,1,5194,0,2,2023-03-09,1,5746,15,0.8,2023-03-18,2023-03-24,2023-03-26,1,0,Damaged in transit
840,DTC,8384,2,5213,0,2,2023-03-09,2,11492,20,0.8,2023-03-21,2023-03-29,2023-03-31,2,0,Not as expected
841,DTC,8401,1,5221,0,5,2023-03-09,1,6632,23,0.8,2023-03-23,2023-04-01,2023-04-03,1,0,Defect
842,DTC,8401,2,5221,0,3,2023-03-09,1,5360,33,0.8,2023-03-29,2023-04-11,2023-04-13,1,0,Not as expected
843,DTC,8413,1,5229,0,11,2023-03-09,1,5114,14,0.8,2023-03-17,2023-03-23,2023-03-25,1,0,Not as expected
844,DTC,8417,1,9771,0,13,2023-03-09,2,9969,28,0.8,2023-03-26,2023-04-06,2023-04-08,2,0,Not as expected
845,DTC,8418,2,7547,0,14,2023-03-09,1,5478,18,0.8,2023-03-20,2023-03-27,2023-03-29,1,0,Damaged in transit
846,DTC,12324,2,21926,0,77,2023-03-09,2,10095,15,0.8,2023-03-18,2023-03-24,2023-03-26,2,0,Changed mind
847,DTC,8424,2,5235,0,23,2023-03-10,2,8101,22,0.8,2023-03-23,2023-04-01,2023-04-03,2,0,Fit / size
848,DTC,8429,1,5238,0,12,2023-03-10,1,4830,14,0.8,2023-03-18,2023-03-24,2023-03-26,1,0,Fit / size
849,DTC,8443,2,5247,0,14,2023-03-10,1,5478,26,0.8,2023-03-26,2023-04-05,2023-04-07,1,0,Changed mind
850,DTC,8478,2,5265,0,7,2023-03-10,2,11376,23,0.8,2023-03-24,2023-04-02,2023-04-04,2,0,Defect
851,DTC,8535,1,24495,0,1,2023-03-10,1,5753,13,0.8,2023-03-18,2023-03-23,2023-03-25,1,0,Changed mind
852,DTC,8582,1,5321,0,2,2023-03-10,1,5746,10,0.8,2023-03-16,2023-03-20,2023-03-22,1,0,Not as expected
853,DTC,8583,1,5322,0,12,2023-03-10,1,4830,13,0.8,2023-03-18,2023-03-23,2023-03-25,1,0,Damaged in transit
854,DTC,8606,2,5561,0,3,2023-03-10,2,10719,19,0.8,2023-03-21,2023-03-29,2023-03-31,2,0,Defect
855,DTC,8614,1,5340,0,3,2023-03-10,1,5360,6,0.8,2023-03-14,2023-03-16,2023-03-18,1,0,Changed mind
856,DTC,12605,1,22634,0,45,2023-03-10,1,2458,17,0.8,2023-03-20,2023-03-27,2023-03-29,1,0,Damaged in transit
857,DTC,8632,1,5355,0,30,2023-03-11,1,1747,19,0.8,2023-03-22,2023-03-30,2023-04-01,1,0,Not as expected
858,DTC,8643,1,5363,0,1,2023-03-11,1,5753,19,0.8,2023-03-22,2023-03-30,2023-04-01,1,0,Not as expected
859,DTC,8647,2,12660,0,3,2023-03-11,1,5360,18,0.8,2023-03-22,2023-03-29,2023-03-31,1,0,Fit / size
860,DTC,8678,2,5388,0,8,2023-03-11,1,5223,16,0.8,2023-03-21,2023-03-27,2023-03-29,1,0,Damaged in transit
861,DTC,8705,1,5402,0,33,2023-03-11,1,2230,19,0.8,2023-03-22,2023-03-30,2023-04-01,1,0,Changed mind
862,DTC,8781,1,5449,0,5,2023-03-11,1,6632,21,0.8,2023-03-24,2023-04-01,2023-04-03,1,0,Changed mind
863,DTC,8802,1,10301,0,11,2023-03-11,2,10228,10,0.8,2023-03-17,2023-03-21,2023-03-23,2,0,Fit / size
864,DTC,12792,1,44635,0,12,2023-03-11,1,4830,11,0.8,2023-03-18,2023-03-22,2023-03-24,1,0,Defect
865,DTC,12873,1,7947,0,4,2023-03-11,2,8935,12,0.8,2023-03-18,2023-03-23,2023-03-25,2,0,Not as expected
866,DTC,8867,1,17174,0,4,2023-03-12,1,4467,5,0.8,2023-03-15,2023-03-17,2023-03-19,1,0,Defect
867,DTC,12900,1,7966,0,29,2023-03-12,1,4135,24,0.8,2023-03-26,2023-04-05,2023-04-07,1,0,Fit / size
868,DTC,12933,1,52274,0,44,2023-03-12,1,6472,13,0.8,2023-03-20,2023-03-25,2023-03-27,1,0,Defect
869,DTC,13014,1,8030,0,27,2023-03-12,1,1686,23,0.8,2023-03-26,2023-04-04,2023-04-06,1,0,Damaged in transit
870,DTC,9082,1,18871,0,2,2023-03-13,2,11492,26,0.8,2023-03-29,2023-04-08,2023-04-10,2,0,Changed mind
871,DTC,9084,1,20516,0,32,2023-03-13,2,7733,17,0.8,2023-03-23,2023-03-30,2023-04-01,2,0,Damaged in transit
872,DTC,9109,2,5649,0,6,2023-03-13,2,8644,15,0.8,2023-03-22,2023-03-28,2023-03-30,2,0,Fit / size
873,DTC,9112,2,5652,0,12,2023-03-13,1,4830,22,0.8,2023-03-26,2023-04-04,2023-04-06,1,0,Defect
874,DTC,9167,2,5687,0,1,2023-03-13,1,5753,18,0.8,2023-03-24,2023-03-31,2023-04-02,1,0,Changed mind
875,DTC,9185,1,5696,0,1,2023-03-13,1,5753,20,0.8,2023-03-25,2023-04-02,2023-04-04,1,0,Changed mind
876,DTC,13199,1,8148,0,66,2023-03-13,1,6780,12,0.8,2023-03-20,2023-03-25,2023-03-27,1,0,Changed mind
877,DTC,13274,1,29384,0,42,2023-03-13,1,8149,22,0.8,2023-03-26,2023-04-04,2023-04-06,1,0,Not as expected
878,DTC,9194,2,9711,0,29,2023-03-14,1,4135,21,0.8,2023-03-27,2023-04-04,2023-04-06,1,0,Fit / size
879,DTC,9228,1,14594,0,29,2023-03-14,1,4135,18,0.8,2023-03-25,2023-04-01,2023-04-03,1,0,Fit / size
880,DTC,9242,1,5731,0,17,2023-03-14,1,5471,29,0.8,2023-03-31,2023-04-12,2023-04-14,1,0,Damaged in transit
881,DTC,9253,1,5739,0,1,2023-03-14,1,5753,14,0.8,2023-03-22,2023-03-28,2023-03-30,1,0,Defect
882,DTC,9257,1,34832,0,33,2023-03-14,1,2230,30,0.8,2023-04-01,2023-04-13,2023-04-15,1,0,Damaged in transit
883,DTC,9262,1,5744,0,5,2023-03-14,1,6632,23,0.8,2023-03-28,2023-04-06,2023-04-08,1,0,Damaged in transit
884,DTC,9309,1,5772,0,23,2023-03-14,1,4050,23,0.8,2023-03-28,2023-04-06,2023-04-08,1,0,Damaged in transit
885,DTC,9327,1,5784,0,31,2023-03-14,1,5363,7,0.8,2023-03-18,2023-03-21,2023-03-23,1,0,Changed mind
886,DTC,9334,1,37477,0,9,2023-03-14,1,5975,13,0.8,2023-03-22,2023-03-27,2023-03-29,1,0,Defect
887,DTC,9339,1,5793,0,5,2023-03-14,1,6632,30,0.8,2023-04-01,2023-04-13,2023-04-15,1,0,Fit / size
888,DTC,9359,1,5809,0,3,2023-03-14,1,5360,22,0.8,2023-03-27,2023-04-05,2023-04-07,1,0,Defect
889,DTC,9368,1,5817,0,4,2023-03-14,1,4467,23,0.8,2023-03-28,2023-04-06,2023-04-08,1,0,Not as expected
890,DTC,9396,1,3427,0,9,2023-03-14,2,11951,17,0.8,2023-03-24,2023-03-31,2023-04-02,2,0,Not as expected
891,DTC,13341,1,8240,0,66,2023-03-14,1,6780,2,0.8,2023-03-15,2023-03-16,2023-03-18,1,0,Damaged in transit
892,DTC,13343,1,25216,0,41,2023-03-14,1,2682,20,0.8,2023-03-26,2023-04-03,2023-04-05,1,0,Not as expected
893,DTC,13358,3,8253,0,53,2023-03-14,1,2105,18,0.8,2023-03-25,2023-04-01,2023-04-03,1,0,Fit / size
894,DTC,13362,2,8257,0,51,2023-03-14,1,4193,15,0.8,2023-03-23,2023-03-29,2023-03-31,1,0,Defect
895,DTC,13367,3,8258,0,55,2023-03-14,1,5668,24,0.8,2023-03-28,2023-04-07,2023-04-09,1,0,Fit / size
896,DTC,13387,1,8272,0,55,2023-03-14,2,11336,27,0.8,2023-03-30,2023-04-10,2023-04-12,2,0,Defect
897,DTC,13438,2,8307,0,71,2023-03-14,1,3944,21,0.8,2023-03-27,2023-04-04,2023-04-06,1,0,Defect
898,DTC,13459,1,8321,0,50,2023-03-14,2,16085,12,0.8,2023-03-21,2023-03-26,2023-03-28,2,0,Damaged in transit
899,DTC,13488,1,38061,0,76,2023-03-14,1,6133,12,0.8,2023-03-21,2023-03-26,2023-03-28,1,0,Not as expected
900,DTC,9420,2,5851,0,9,2023-03-15,1,5975,9,0.8,2023-03-20,2023-03-24,2023-03-26,1,0,Fit / size
901,DTC,9471,1,5887,0,20,2023-03-15,1,3992,28,0.8,2023-04-01,2023-04-12,2023-04-14,1,0,Damaged in transit
902,DTC,9527,1,46450,0,21,2023-03-15,1,1805,18,0.8,2023-03-26,2023-04-02,2023-04-04,1,0,Fit / size
903,DTC,9558,1,5939,0,17,2023-03-15,2,10941,10,0.8,2023-03-21,2023-03-25,2023-03-27,2,0,Defect
904,DTC,13517,1,13378,0,38,2023-03-15,1,3936,8,0.8,2023-03-20,2023-03-23,2023-03-25,1,0,Damaged in transit
905,DTC,13532,1,8362,0,13,2023-03-15,1,4311,8,0.8,2023-03-20,2023-03-23,2023-03-25,1,0,Defect
906,DTC,13649,1,18242,0,36,2023-03-15,1,1546,21,0.8,2023-03-28,2023-04-05,2023-04-07,1,0,Changed mind
907,DTC,13652,3,8429,0,51,2023-03-15,1,3305,23,0.8,2023-03-29,2023-04-07,2023-04-09,1,0,Damaged in transit
908,DTC,9609,2,5975,0,1,2023-03-16,1,5753,31,0.8,2023-04-04,2023-04-16,2023-04-18,1,0,Defect
909,DTC,9704,1,6031,0,2,2023-03-16,1,5746,14,0.8,2023-03-24,2023-03-30,2023-04-01,1,0,Damaged in transit
910,DTC,9718,1,6040,0,18,2023-03-16,1,2582,18,0.8,2023-03-27,2023-04-03,2023-04-05,1,0,Not as expected
911,DTC,9718,2,6040,0,12,2023-03-16,1,4830,22,0.8,2023-03-29,2023-04-07,2023-04-09,1,0,Fit / size
912,DTC,9734,1,31008,0,14,2023-03-16,2,10956,24,0.8,2023-03-30,2023-04-09,2023-04-11,2,0,Fit / size
913,DTC,9734,2,31008,0,9,2023-03-16,2,11951,11,0.8,2023-03-23,2023-03-27,2023-03-29,2,0,Changed mind
914,DTC,9759,1,6070,0,1,2023-03-16,1,5753,21,0.8,2023-03-29,2023-04-06,2023-04-08,1,0,Fit / size
915,DTC,9763,1,6074,0,23,2023-03-16,1,4050,14,0.8,2023-03-24,2023-03-30,2023-04-01,1,0,Not as expected
916,DTC,9786,1,6089,0,3,2023-03-16,1,5360,19,0.8,2023-03-27,2023-04-04,2023-04-06,1,0,Fit / size
917,DTC,13775,1,8501,0,68,2023-03-16,1,3850,10,0.8,2023-03-22,2023-03-26,2023-03-28,1,0,Changed mind
918,DTC,13861,2,8556,0,43,2023-03-16,1,4251,24,0.8,2023-03-30,2023-04-09,2023-04-11,1,0,Defect
919,DTC,13866,2,8559,0,49,2023-03-16,1,1470,12,0.8,2023-03-23,2023-03-28,2023-03-30,1,0,Not as expected
920,DTC,9866,1,6139,0,5,2023-03-17,1,6632,30,0.8,2023-04-04,2023-04-16,2023-04-18,1,0,Changed mind
921,DTC,9880,1,37512,0,12,2023-03-17,1,4830,19,0.8,2023-03-28,2023-04-05,2023-04-07,1,0,Changed mind
922,DTC,9909,1,6161,0,5,2023-03-17,1,6632,15,0.8,2023-03-26,2023-04-01,2023-04-03,1,0,Damaged in transit
923,DTC,9910,1,31304,0,11,2023-03-17,1,5114,24,0.8,2023-03-31,2023-04-10,2023-04-12,1,0,Not as expected
924,DTC,9926,1,47504,0,22,2023-03-17,1,5736,21,0.8,2023-03-30,2023-04-07,2023-04-09,1,0,Fit / size
925,DTC,9933,1,6173,0,3,2023-03-17,1,5360,14,0.8,2023-03-25,2023-03-31,2023-04-02,1,0,Defect
926,DTC,9991,1,6208,0,35,2023-03-17,1,5044,24,0.8,2023-03-31,2023-04-10,2023-04-12,1,0,Fit / size
927,DTC,10000,1,6214,0,2,2023-03-17,1,5746,10,0.8,2023-03-23,2023-03-27,2023-03-29,1,0,Not as expected
928,DTC,13894,1,8579,0,47,2023-03-17,1,4123,34,0.8,2023-04-06,2023-04-20,2023-04-22,1,0,Damaged in transit
929,DTC,13997,2,8645,0,82,2023-03-17,1,3968,21,0.8,2023-03-30,2023-04-07,2023-04-09,1,0,Defect
930,DTC,14062,1,51052,0,36,2023-03-17,1,1457,9,0.8,2023-03-22,2023-03-26,2023-03-28,1,0,Defect
931,DTC,10016,1,6220,0,3,2023-03-18,2,10719,23,0.8,2023-04-01,2023-04-10,2023-04-12,2,0,Damaged in transit
932,DTC,10042,1,33179,0,10,2023-03-18,2,8533,9,0.8,2023-03-23,2023-03-27,2023-03-29,2,0,Damaged in transit
933,DTC,10056,2,6246,0,2,2023-03-18,1,5746,18,0.8,2023-03-29,2023-04-05,2023-04-07,1,0,Damaged in transit
934,DTC,10073,1,6255,0,31,2023-03-18,1,5363,23,0.8,2023-04-01,2023-04-10,2023-04-12,1,0,Damaged in transit
935,DTC,10087,1,6263,0,13,2023-03-18,2,9969,34,0.8,2023-04-07,2023-04-21,2023-04-23,2,0,Not as expected
936,DTC,10172,1,49131,0,5,2023-03-18,1,6632,11,0.8,2023-03-25,2023-03-29,2023-03-31,1,0,Defect
937,DTC,14141,1,27376,0,51,2023-03-18,1,3734,22,0.8,2023-03-31,2023-04-09,2023-04-11,1,0,Defect
938,DTC,14193,1,40450,0,47,2023-03-18,2,7509,19,0.8,2023-03-29,2023-04-06,2023-04-08,2,0,Defect
939,DTC,14204,1,8772,0,68,2023-03-18,1,3584,16,0.8,2023-03-28,2023-04-03,2023-04-05,1,0,Changed mind
940,DTC,10177,1,20490,0,8,2023-03-19,1,5223,14,0.8,2023-03-27,2023-04-02,2023-04-04,1,0,Not as expected
941,DTC,10263,1,6374,0,19,2023-03-19,1,5017,30,0.8,2023-04-06,2023-04-18,2023-04-20,1,0,Damaged in transit
942,DTC,14281,3,46960,0,43,2023-03-19,1,3866,18,0.8,2023-03-30,2023-04-06,2023-04-08,1,0,Defect
943,DTC,14357,2,42651,0,75,2023-03-19,1,6625,24,0.8,2023-04-02,2023-04-12,2023-04-14,1,0,Changed mind
944,DTC,14453,1,50896,0,46,2023-03-19,1,6034,22,0.8,2023-04-01,2023-04-10,2023-04-12,1,0,Not as expected
945,DTC,10329,1,6412,0,17,2023-03-20,2,10941,15,0.8,2023-03-29,2023-04-04,2023-04-06,2,0,Not as expected
946,DTC,10340,1,6421,0,17,2023-03-20,2,10941,12,0.8,2023-03-27,2023-04-01,2023-04-03,2,0,Damaged in transit
947,DTC,10345,1,6424,0,2,2023-03-20,1,5746,24,0.8,2023-04-03,2023-04-13,2023-04-15,1,0,Defect
948,DTC,10393,2,47559,0,6,2023-03-20,1,4322,28,0.8,2023-04-06,2023-04-17,2023-04-19,1,0,Not as expected
949,DTC,10425,1,50160,0,29,2023-03-20,1,4135,10,0.8,2023-03-26,2023-03-30,2023-04-01,1,0,Changed mind
950,DTC,10436,1,50061,0,6,2023-03-20,1,4322,23,0.8,2023-04-03,2023-04-12,2023-04-14,1,0,Changed mind
951,DTC,10443,3,46861,0,1,2023-03-20,1,5753,31,0.8,2023-04-08,2023-04-20,2023-04-22,1,0,Not as expected
952,DTC,10455,1,6488,0,1,2023-03-20,2,11507,17,0.8,2023-03-30,2023-04-06,2023-04-08,2,0,Defect
953,DTC,10471,1,6500,0,33,2023-03-20,1,2230,26,0.8,2023-04-05,2023-04-15,2023-04-17,1,0,Fit / size
954,DTC,10488,1,6509,0,18,2023-03-20,1,2582,23,0.8,2023-04-03,2023-04-12,2023-04-14,1,0,Damaged in transit
955,DTC,14544,1,8977,0,71,2023-03-20,1,3348,8,0.8,2023-03-25,2023-03-28,2023-03-30,1,0,Defect
956,DTC,14579,1,44138,0,9,2023-03-20,1,5005,10,0.8,2023-03-26,2023-03-30,2023-04-01,1,0,Changed mind
957,DTC,14582,1,35389,0,51,2023-03-20,1,3282,17,0.8,2023-03-30,2023-04-06,2023-04-08,1,0,Not as expected
958,DTC,14590,1,9005,0,45,2023-03-20,2,4104,26,0.8,2023-04-05,2023-04-15,2023-04-17,2,0,Fit / size
959,DTC,14653,1,32060,0,63,2023-03-20,2,10431,15,0.8,2023-03-29,2023-04-04,2023-04-06,2,0,Not as expected
960,DTC,10499,1,48071,0,2,2023-03-21,1,5746,25,0.8,2023-04-05,2023-04-15,2023-04-17,1,0,Changed mind
961,DTC,10564,2,15230,0,4,2023-03-21,1,4467,18,0.8,2023-04-01,2023-04-08,2023-04-10,1,0,Fit / size
962,DTC,10571,1,6556,0,4,2023-03-21,1,4467,15,0.8,2023-03-30,2023-04-05,2023-04-07,1,0,Not as expected
963,DTC,10599,1,6567,0,2,2023-03-21,1,5746,22,0.8,2023-04-03,2023-04-12,2023-04-14,1,0,Fit / size
964,DTC,10623,1,6581,0,8,2023-03-21,1,5223,5,0.8,2023-03-24,2023-03-26,2023-03-28,1,0,Not as expected
965,DTC,10640,1,6593,0,19,2023-03-21,1,5017,10,0.8,2023-03-27,2023-03-31,2023-04-02,1,0,Damaged in transit
966,DTC,10644,2,6595,0,17,2023-03-21,1,5471,14,0.8,2023-03-29,2023-04-04,2023-04-06,1,0,Not as expected
967,DTC,10672,1,38528,0,5,2023-03-21,2,13264,12,0.8,2023-03-28,2023-04-02,2023-04-04,2,0,Changed mind
968,DTC,10680,1,6615,0,16,2023-03-21,1,6565,27,0.8,2023-04-06,2023-04-17,2023-04-19,1,0,Defect
969,DTC,10686,1,6619,0,24,2023-03-21,2,3547,32,0.8,2023-04-09,2023-04-22,2023-04-24,2,0,Defect
970,DTC,14666,2,9051,0,37,2023-03-21,1,5896,25,0.8,2023-04-05,2023-04-15,2023-04-17,1,0,Not as expected
971,DTC,14683,1,9062,0,14,2023-03-21,1,4559,10,0.8,2023-03-27,2023-03-31,2023-04-02,1,0,Damaged in transit
972,DTC,14822,1,3587,0,45,2023-03-21,1,2070,27,0.8,2023-04-06,2023-04-17,2023-04-19,1,0,Changed mind
973,DTC,14843,1,9151,0,43,2023-03-21,2,8320,17,0.8,2023-03-31,2023-04-07,2023-04-09,2,0,Damaged in transit
974,DTC,10853,1,19298,0,17,2023-03-22,1,5471,27,0.8,2023-04-07,2023-04-18,2023-04-20,1,0,Defect
975,DTC,10861,1,6723,0,19,2023-03-22,1,5017,7,0.8,2023-03-26,2023-03-29,2023-03-31,1,0,Defect
976,DTC,14909,1,41768,0,4,2023-03-22,1,3757,15,0.8,2023-03-31,2023-04-06,2023-04-08,1,0,Defect
977,DTC,14992,1,9240,0,38,2023-03-22,1,3891,19,0.8,2023-04-02,2023-04-10,2023-04-12,1,0,Changed mind
978,DTC,15054,2,9281,0,36,2023-03-22,1,1642,19,0.8,2023-04-02,2023-04-10,2023-04-12,1,0,Defect
979,DTC,15068,1,9288,0,68,2023-03-22,1,3722,20,0.8,2023-04-03,2023-04-11,2023-04-13,1,0,Changed mind
980,DTC,15093,2,9303,0,46,2023-03-22,1,6487,9,0.8,2023-03-27,2023-03-31,2023-04-02,1,0,Changed mind
981,DTC,11007,1,6806,0,24,2023-03-23,1,1773,26,0.8,2023-04-08,2023-04-18,2023-04-20,1,0,Not as expected
982,DTC,11042,2,6824,0,5,2023-03-23,1,6632,19,0.8,2023-04-03,2023-04-11,2023-04-13,1,0,Fit / size
983,DTC,11048,1,10978,0,14,2023-03-23,1,5478,17,0.8,2023-04-02,2023-04-09,2023-04-11,1,0,Not as expected
984,DTC,11058,3,6833,0,8,2023-03-23,1,5223,8,0.8,2023-03-28,2023-03-31,2023-04-02,1,0,Fit / size
985,DTC,11065,3,6838,0,32,2023-03-23,1,3866,17,0.8,2023-04-02,2023-04-09,2023-04-11,1,0,Damaged in transit
986,DTC,11090,1,8351,0,1,2023-03-23,1,5753,9,0.8,2023-03-28,2023-04-01,2023-04-03,1,0,Not as expected
987,DTC,11116,1,51182,0,10,2023-03-23,1,4266,16,0.8,2023-04-02,2023-04-08,2023-04-10,1,0,Not as expected
988,DTC,11147,1,6890,0,17,2023-03-23,1,5471,14,0.8,2023-03-31,2023-04-06,2023-04-08,1,0,Changed mind
989,DTC,15170,2,9352,0,13,2023-03-23,1,4218,8,0.8,2023-03-28,2023-03-31,2023-04-02,1,0,Damaged in transit
990,DTC,15207,1,9376,0,30,2023-03-23,1,1467,10,0.8,2023-03-29,2023-04-02,2023-04-04,1,0,Changed mind
991,DTC,15269,1,9413,0,7,2023-03-23,1,4723,19,0.8,2023-04-03,2023-04-11,2023-04-13,1,0,Changed mind
992,DTC,15320,1,9445,0,30,2023-03-23,1,1444,12,0.8,2023-03-30,2023-04-04,2023-04-06,1,0,Fit / size
993,DTC,11192,1,6918,0,14,2023-03-24,1,5478,18,0.8,2023-04-04,2023-04-11,2023-04-13,1,0,Fit / size
994,DTC,11212,1,23370,0,12,2023-03-24,2,9660,16,0.8,2023-04-03,2023-04-09,2023-04-11,2,0,Not as expected
995,DTC,11313,1,3659,0,10,2023-03-24,1,4266,13,0.8,2023-04-01,2023-04-06,2023-04-08,1,0,Defect
996,DTC,11314,1,6991,0,27,2023-03-24,1,1686,13,0.8,2023-04-01,2023-04-06,2023-04-08,1,0,Fit / size
997,DTC,11315,1,6992,0,17,2023-03-24,1,5471,8,0.8,2023-03-29,2023-04-01,2023-04-03,1,0,Damaged in transit
998,DTC,11357,1,7017,0,5,2023-03-24,2,13264,19,0.8,2023-04-04,2023-04-12,2023-04-14,2,0,Fit / size
999,DTC,11357,2,7017,0,2,2023-03-24,1,5746,3,0.8,2023-03-26,2023-03-27,2023-03-29,1,0,Fit / size
1000,DTC,15423,1,9503,0,18,2023-03-24,1,2133,18,0.8,2023-04-04,2023-04-11,2023-04-13,1,0,Not as expected
