invoice_id,line_number,account_key,shipment_date,product_key,cartons,units,gross_invoice_amount,deduction_rate,payment_terms_days,realised_dso,fiscal_year,invoice_date,co_op_allowance,markdown_allowance,chargeback,other_deduction,total_deductions,net_revenue,due_date,collection_date
45,13,4,2023-09-14,33,3,20,18761,0.055057,60,65,2023,2023-09-14,465,310,1.755942,83,10.329073,17728,2023-11-13,2023-11-18
45,14,4,2023-09-14,44,5,34,90741,0.055057,60,65,2023,2023-09-14,2248,1499,8.493048,400,49.959104,85745,2023-11-13,2023-11-18
45,15,4,2023-09-14,27,11,75,52001,0.055057,60,65,2023,2023-09-14,1288,859,4.867145,229,28.630263,49138,2023-11-13,2023-11-18
45,16,4,2023-09-14,8,9,61,131813,0.055057,60,65,2023,2023-09-14,3266,2177,12.337269,581,72.572172,124555,2023-11-13,2023-11-18
45,17,4,2023-09-14,10,7,48,83746,0.055057,60,65,2023,2023-09-14,2075,1383,7.838416,369,46.108328,79136,2023-11-13,2023-11-18
45,18,4,2023-09-14,45,4,27,27575,0.055057,60,65,2023,2023-09-14,683,455,2.580954,121,15.18208,26057,2023-11-13,2023-11-18
45,19,4,2023-09-14,5,6,41,111588,0.055057,60,65,2023,2023-09-14,2765,1843,10.444311,491,61.437122,105444,2023-11-13,2023-11-18
45,20,4,2023-09-14,6,11,75,133314,0.055057,60,65,2023,2023-09-14,3303,2202,12.477848,587,73.399107,125975,2023-11-13,2023-11-18
45,21,4,2023-09-14,37,4,27,76579,0.055057,60,65,2023,2023-09-14,1897,1265,7.167588,337,42.162282,72363,2023-11-13,2023-11-18
45,22,4,2023-09-14,17,3,20,46024,0.055057,60,65,2023,2023-09-14,1140,760,4.307744,203,25.339669,43490,2023-11-13,2023-11-18
46,1,4,2023-09-25,4,12,81,150334,0.055057,60,65,2023,2023-09-25,3725,2483,14.070861,662,82.769773,142057,2023-11-24,2023-11-29
46,2,4,2023-09-25,8,3,20,43938,0.055057,60,65,2023,2023-09-25,1089,726,4.112423,194,24.190724,41518,2023-11-24,2023-11-29
46,3,4,2023-09-25,1,10,68,161340,0.055057,60,65,2023,2023-09-25,3997,2665,15.100911,711,88.828887,152457,2023-11-24,2023-11-29
46,4,4,2023-09-25,14,12,81,184346,0.055057,60,65,2023,2023-09-25,4567,3045,17.254297,812,101.495863,174197,2023-11-24,2023-11-29
46,5,4,2023-09-25,69,6,41,85487,0.055057,60,65,2023,2023-09-25,2118,1412,8.001345,377,47.066734,80780,2023-11-24,2023-11-29
46,6,4,2023-09-25,41,7,48,52641,0.055057,60,65,2023,2023-09-25,1304,869,4.927069,232,28.982758,49743,2023-11-24,2023-11-29
46,7,4,2023-09-25,36,2,14,10341,0.055057,60,65,2023,2023-09-25,256,171,0.967858,46,5.69328,9771,2023-11-24,2023-11-29
46,8,4,2023-09-25,37,8,54,153158,0.055057,60,65,2023,2023-09-25,3795,2530,14.335176,675,84.324565,144726,2023-11-24,2023-11-29
46,9,4,2023-09-25,2,12,81,193358,0.055057,60,65,2023,2023-09-25,4791,3194,18.097771,852,106.457477,182713,2023-11-24,2023-11-29
46,10,4,2023-09-25,9,9,61,150812,0.055057,60,65,2023,2023-09-25,3736,2491,14.115562,664,83.032716,142509,2023-11-24,2023-11-29
46,11,4,2023-09-25,61,13,88,63255,0.055057,60,65,2023,2023-09-25,1567,1045,5.920516,279,34.826564,59773,2023-11-24,2023-11-29
46,12,4,2023-09-25,5,5,34,92990,0.055057,60,65,2023,2023-09-25,2304,1536,8.703592,410,51.197602,87870,2023-11-24,2023-11-29
46,13,4,2023-09-25,10,8,54,95710,0.055057,60,65,2023,2023-09-25,2371,1581,8.958189,422,52.695231,90441,2023-11-24,2023-11-29
46,14,4,2023-09-25,32,13,88,140952,0.055057,60,65,2023,2023-09-25,3492,2328,13.192728,621,77.604284,133192,2023-11-24,2023-11-29
46,15,4,2023-09-25,60,9,61,167195,0.055057,60,65,2023,2023-09-25,4142,2762,15.648975,736,92.052792,157990,2023-11-24,2023-11-29
46,16,4,2023-09-25,11,9,61,129072,0.055057,60,65,2023,2023-09-25,3198,2132,12.080729,569,71.063109,121965,2023-11-24,2023-11-29
46,17,4,2023-09-25,28,2,14,27035,0.055057,60,65,2023,2023-09-25,670,447,2.530423,119,14.88484,25547,2023-11-24,2023-11-29
46,18,4,2023-09-25,27,3,20,14182,0.055057,60,65,2023,2023-09-25,351,234,1.327403,62,7.808253,13401,2023-11-24,2023-11-29
46,19,4,2023-09-25,46,8,54,171708,0.055057,60,65,2023,2023-09-25,4254,2836,16.07136,756,94.53741,162254,2023-11-24,2023-11-29
46,20,4,2023-09-25,20,4,27,44782,0.055057,60,65,2023,2023-09-25,1110,740,4.191458,197,24.655637,42316,2023-11-24,2023-11-29
47,1,4,2023-10-31,3,13,88,195390,0.055057,60,65,2023,2023-10-31,4841,3227,18.287909,861,107.575936,184632,2023-12-30,2024-01-04
47,2,4,2023-10-31,5,2,14,37196,0.055057,60,65,2023,2023-10-31,922,614,3.481437,164,20.479041,35148,2023-12-30,2024-01-04
47,3,4,2023-10-31,19,4,27,56272,0.055057,60,65,2023,2023-10-31,1394,929,5.266856,248,30.981504,53173,2023-12-30,2024-01-04
47,4,4,2023-10-31,1,13,88,209741,0.055057,60,65,2023,2023-10-31,5196,3464,19.631184,924,115.477553,198194,2023-12-30,2024-01-04
47,5,4,2023-10-31,7,12,81,191406,0.055057,60,65,2023,2023-10-31,4742,3161,17.915083,843,105.382841,180868,2023-12-30,2024-01-04
47,6,4,2023-10-31,47,5,34,66515,0.055057,60,65,2023,2023-10-31,1648,1099,6.225644,293,36.621433,62853,2023-12-30,2024-01-04
47,7,4,2023-10-31,53,13,88,76752,0.055057,60,65,2023,2023-10-31,1902,1268,7.183784,338,42.257551,72526,2023-12-30,2024-01-04
47,8,4,2023-10-31,25,6,41,99565,0.055057,60,65,2023,2023-10-31,2467,1645,9.319031,439,54.817826,94084,2023-12-30,2024-01-04
47,9,4,2023-10-31,2,13,88,209471,0.055057,60,65,2023,2023-10-31,5190,3460,19.605919,923,115.328933,197939,2023-12-30,2024-01-04
47,10,4,2023-10-31,68,7,48,84982,0.055057,60,65,2023,2023-10-31,2105,1404,7.954053,374,46.788549,80303,2023-12-30,2024-01-04
47,11,4,2023-10-31,21,12,81,60757,0.055057,60,65,2023,2023-10-31,1505,1004,5.686649,268,33.450878,57412,2023-12-30,2024-01-04
47,12,4,2023-10-31,24,5,34,24865,0.055057,60,65,2023,2023-10-31,616,411,2.327328,110,13.690166,23496,2023-12-30,2024-01-04
48,1,4,2023-11-13,11,12,81,172095,0.055057,60,65,2023,2023-11-13,4264,2843,16.107638,758,94.750812,162620,2024-01-12,2024-01-17
48,2,4,2023-11-13,7,2,14,31901,0.055057,60,65,2023,2023-11-13,790,527,2.985847,141,17.563807,30145,2024-01-12,2024-01-17
48,3,4,2023-11-13,8,11,75,161104,0.055057,60,65,2023,2023-11-13,3991,2661,15.078885,710,88.699321,152234,2024-01-12,2024-01-17
48,4,4,2023-11-13,6,5,34,60597,0.055057,60,65,2023,2023-11-13,1501,1001,5.671749,267,33.363231,57261,2024-01-12,2024-01-17
48,5,4,2023-11-13,1,3,20,48402,0.055057,60,65,2023,2023-11-13,1199,799,4.530273,213,26.648666,45737,2024-01-12,2024-01-17
48,6,4,2023-11-13,29,4,27,46388,0.055057,60,65,2023,2023-11-13,1149,766,4.341755,204,25.539734,43834,2024-01-12,2024-01-17
48,7,4,2023-11-13,19,5,34,70339,0.055057,60,65,2023,2023-11-13,1743,1162,6.58357,310,38.72688,66467,2024-01-12,2024-01-17
48,8,4,2023-11-13,15,9,61,67308,0.055057,60,65,2023,2023-11-13,1668,1112,6.29982,296,37.057765,63602,2024-01-12,2024-01-17
48,9,4,2023-11-13,13,7,48,97845,0.055057,60,65,2023,2023-11-13,2424,1616,9.158045,431,53.870852,92458,2024-01-12,2024-01-17
48,10,4,2023-11-13,84,2,14,39999,0.055057,60,65,2023,2023-11-13,991,661,3.743808,176,22.0224,37797,2024-01-12,2024-01-17
48,11,4,2023-11-13,4,5,34,62639,0.055057,60,65,2023,2023-11-13,1552,1035,5.862859,276,34.487406,59191,2024-01-12,2024-01-17
48,12,4,2023-11-13,2,8,54,128906,0.055057,60,65,2023,2023-11-13,3194,2129,12.065181,568,70.971651,121808,2024-01-12,2024-01-17
48,13,4,2023-11-13,38,11,75,141195,0.055057,60,65,2023,2023-11-13,3498,2332,13.215402,622,77.737661,133421,2024-01-12,2024-01-17
48,14,4,2023-11-13,49,12,81,56728,0.055057,60,65,2023,2023-11-13,1405,937,5.309612,250,31.233014,53605,2024-01-12,2024-01-17
48,15,4,2023-11-13,21,2,14,10126,0.055057,60,65,2023,2023-11-13,251,167,0.947775,45,5.575146,9569,2024-01-12,2024-01-17
48,16,4,2023-11-13,9,12,81,201083,0.055057,60,65,2023,2023-11-13,4982,3321,18.820749,886,110.710288,190012,2024-01-12,2024-01-17
48,17,4,2023-11-13,51,4,27,47038,0.055057,60,65,2023,2023-11-13,1165,777,4.402651,207,25.897946,44449,2024-01-12,2024-01-17
48,18,4,2023-11-13,18,10,68,72399,0.055057,60,65,2023,2023-11-13,1794,1196,6.776299,319,39.860582,68413,2024-01-12,2024-01-17
49,1,5,2023-01-20,53,11,62,54312,0.058006,60,65,2023,2023-01-20,1418,945,5.355745,252,31.504384,51162,2023-03-21,2023-03-26
49,2,5,2023-01-20,3,10,57,125695,0.058006,60,65,2023,2023-01-20,3281,2187,12.394757,583,72.910337,118404,2023-03-21,2023-03-26
49,3,5,2023-01-20,27,5,28,19767,0.058006,60,65,2023,2023-01-20,516,344,1.949256,92,11.466212,18621,2023-03-21,2023-03-26
49,4,5,2023-01-20,2,12,68,161704,0.058006,60,65,2023,2023-01-20,4221,2814,15.945657,750,93.797981,152325,2023-03-21,2023-03-26
49,5,5,2023-01-20,16,8,45,123177,0.058006,60,65,2023,2023-01-20,3215,2143,12.146463,572,71.44978,116032,2023-03-21,2023-03-26
49,6,5,2023-01-20,54,8,45,104515,0.058006,60,65,2023,2023-01-20,2728,1819,10.306228,485,60.624869,98453,2023-03-21,2023-03-26
49,7,5,2023-01-20,10,4,23,40021,0.058006,60,65,2023,2023-01-20,1045,696,3.946459,186,23.214463,37699,2023-03-21,2023-03-26
49,8,5,2023-01-20,4,11,62,115247,0.058006,60,65,2023,2023-01-20,3008,2005,11.364477,535,66.849864,108562,2023-03-21,2023-03-26
49,9,5,2023-01-20,11,10,57,119935,0.058006,60,65,2023,2023-01-20,3131,2087,11.826819,557,69.569522,112978,2023-03-21,2023-03-26
49,10,5,2023-01-20,14,4,23,51389,0.058006,60,65,2023,2023-01-20,1341,894,5.067495,238,29.808794,48408,2023-03-21,2023-03-26
49,11,5,2023-01-20,1,9,51,121435,0.058006,60,65,2023,2023-01-20,3170,2113,11.974654,564,70.439141,114391,2023-03-21,2023-03-26
49,12,5,2023-01-20,33,5,28,26149,0.058006,60,65,2023,2023-01-20,683,455,2.578555,121,15.167969,24632,2023-03-21,2023-03-26
49,13,5,2023-01-20,34,12,68,194872,0.058006,60,65,2023,2023-01-20,5087,3391,19.216297,904,113.037043,183568,2023-03-21,2023-03-26
50,1,5,2023-04-02,60,10,57,155360,0.058006,60,65,2023,2023-04-02,4055,2704,15.320068,721,90.118049,146349,2023-06-01,2023-06-06
50,2,5,2023-04-02,26,12,68,109783,0.058006,60,65,2023,2023-04-02,2866,1910,10.825649,509,63.680288,103415,2023-06-01,2023-06-06
50,3,5,2023-04-02,14,2,11,25695,0.058006,60,65,2023,2023-04-02,671,447,2.533748,119,14.904397,24204,2023-06-01,2023-06-06
50,4,5,2023-04-02,42,3,17,57331,0.058006,60,65,2023,2023-04-02,1496,998,5.653413,266,33.255373,54006,2023-06-01,2023-06-06
50,5,5,2023-04-02,4,3,17,31431,0.058006,60,65,2023,2023-04-02,820,547,3.099403,146,18.231781,29608,2023-06-01,2023-06-06
50,6,5,2023-04-02,10,3,17,30016,0.058006,60,65,2023,2023-04-02,783,522,2.959844,139,17.410847,28275,2023-06-01,2023-06-06
50,7,5,2023-04-02,21,7,40,29639,0.058006,60,65,2023,2023-04-02,774,516,2.922743,138,17.192603,27920,2023-06-01,2023-06-06
50,8,5,2023-04-02,3,5,28,62847,0.058006,60,65,2023,2023-04-02,1640,1094,6.197379,292,36.455168,59202,2023-06-01,2023-06-06
50,9,5,2023-04-02,33,4,23,20919,0.058006,60,65,2023,2023-04-02,546,364,2.062844,97,12.134375,19706,2023-06-01,2023-06-06
50,10,5,2023-04-02,15,8,45,50035,0.058006,60,65,2023,2023-04-02,1306,871,4.93393,232,29.023115,47133,2023-06-01,2023-06-06
50,11,5,2023-04-02,18,11,62,66601,0.058006,60,65,2023,2023-04-02,1738,1159,6.567537,309,38.632574,62738,2023-06-01,2023-06-06
50,12,5,2023-04-02,2,11,62,148229,0.058006,60,65,2023,2023-04-02,3869,2579,14.616852,688,85.981483,139631,2023-06-01,2023-06-06
50,13,5,2023-04-02,7,10,57,133393,0.058006,60,65,2023,2023-04-02,3482,2321,13.153911,619,77.375948,125656,2023-06-01,2023-06-06
50,14,5,2023-04-02,45,5,28,28826,0.058006,60,65,2023,2023-04-02,752,502,2.842546,134,16.72086,27154,2023-06-01,2023-06-06
50,15,5,2023-04-02,11,12,68,143922,0.058006,60,65,2023,2023-04-02,3757,2505,14.192183,668,83.483427,135574,2023-06-01,2023-06-06
50,16,5,2023-04-02,5,6,34,93320,0.058006,60,65,2023,2023-04-02,2436,1624,9.202315,433,54.131266,87907,2023-06-01,2023-06-06
50,17,5,2023-04-02,32,4,23,36270,0.058006,60,65,2023,2023-04-02,947,631,3.576585,168,21.038737,34166,2023-06-01,2023-06-06
50,18,5,2023-04-02,19,11,62,129414,0.058006,60,65,2023,2023-04-02,3378,2252,12.761491,601,75.067596,121907,2023-06-01,2023-06-06
50,19,5,2023-04-02,27,7,40,27674,0.058006,60,65,2023,2023-04-02,722,482,2.728959,128,16.052697,26069,2023-06-01,2023-06-06
50,20,5,2023-04-02,76,9,51,129457,0.058006,60,65,2023,2023-04-02,3379,2253,12.765772,601,75.092778,121948,2023-06-01,2023-06-06
50,21,5,2023-04-02,16,11,62,169368,0.058006,60,65,2023,2023-04-02,4421,2947,16.701386,786,98.243447,159544,2023-06-01,2023-06-06
50,22,5,2023-04-02,66,6,34,95404,0.058006,60,65,2023,2023-04-02,2490,1660,9.407801,443,55.340003,89870,2023-06-01,2023-06-06
50,23,5,2023-04-02,83,10,57,147054,0.058006,60,65,2023,2023-04-02,3838,2559,14.500981,682,85.29989,138524,2023-06-01,2023-06-06
50,24,5,2023-04-02,29,5,28,48492,0.058006,60,65,2023,2023-04-02,1266,844,4.781813,225,28.128314,45679,2023-06-01,2023-06-06
51,1,5,2023-04-14,30,2,11,8196,0.058006,60,65,2023,2023-04-14,214,143,0.808242,38,4.754365,7721,2023-06-13,2023-06-18
51,2,5,2023-04-14,1,4,23,53971,0.058006,60,65,2023,2023-04-14,1409,939,5.322068,250,31.306285,50840,2023-06-13,2023-06-18
51,3,5,2023-04-14,21,8,45,33874,0.058006,60,65,2023,2023-04-14,884,589,3.340277,157,19.648689,31909,2023-06-13,2023-06-18
51,4,5,2023-04-14,7,7,40,93375,0.058006,60,65,2023,2023-04-14,2437,1625,9.207738,433,54.163164,87959,2023-06-13,2023-06-18
51,5,5,2023-04-14,13,4,23,46759,0.058006,60,65,2023,2023-04-14,1221,814,4.610861,217,27.122712,44046,2023-06-13,2023-06-18
51,6,5,2023-04-14,4,9,51,94293,0.058006,60,65,2023,2023-04-14,2461,1641,9.298208,438,54.695344,88823,2023-06-13,2023-06-18
51,7,5,2023-04-14,3,2,11,25139,0.058006,60,65,2023,2023-04-14,656,437,2.478951,117,14.582067,23681,2023-06-13,2023-06-18
51,8,5,2023-04-14,34,13,74,211111,0.058006,60,65,2023,2023-04-14,5511,3674,20.817655,980,122.456797,198865,2023-06-13,2023-06-18
51,9,5,2023-04-14,10,10,57,100052,0.058006,60,65,2023,2023-04-14,2612,1741,9.866147,464,58.036158,94249,2023-06-13,2023-06-18
51,10,5,2023-04-14,5,3,17,46660,0.058006,60,65,2023,2023-04-14,1218,812,4.601158,217,27.065633,43954,2023-06-13,2023-06-18
51,11,5,2023-04-14,26,13,74,118931,0.058006,60,65,2023,2023-04-14,3104,2070,11.727786,552,68.986978,112032,2023-06-13,2023-06-18
51,12,5,2023-04-14,71,9,51,83249,0.058006,60,65,2023,2023-04-14,2173,1449,8.209136,386,48.289038,78420,2023-06-13,2023-06-18
51,13,5,2023-04-14,8,11,62,134731,0.058006,60,65,2023,2023-04-14,3517,2345,13.285764,625,78.151554,126915,2023-06-13,2023-06-18
52,1,5,2023-05-01,7,2,11,26679,0.058006,60,65,2023,2023-05-01,696,464,2.630782,124,15.47519,25131,2023-06-30,2023-07-05
52,2,5,2023-05-01,80,2,11,29011,0.058006,60,65,2023,2023-05-01,757,505,2.860812,135,16.828303,27329,2023-06-30,2023-07-05
52,3,5,2023-05-01,78,9,51,130734,0.058006,60,65,2023,2023-05-01,3412,2275,12.891632,607,75.83313,123150,2023-06-30,2023-07-05
52,4,5,2023-05-01,20,5,28,46814,0.058006,60,65,2023,2023-05-01,1222,815,4.616284,217,27.15461,44098,2023-06-30,2023-07-05
52,5,5,2023-05-01,11,8,45,95948,0.058006,60,65,2023,2023-05-01,2505,1670,9.461455,445,55.655618,90383,2023-06-30,2023-07-05
52,6,5,2023-05-01,1,5,28,67464,0.058006,60,65,2023,2023-05-01,1761,1174,6.652586,313,39.132856,63550,2023-06-30,2023-07-05
52,7,5,2023-05-01,18,4,23,24219,0.058006,60,65,2023,2023-05-01,632,421,2.388195,112,14.048209,22814,2023-06-30,2023-07-05
52,8,5,2023-05-01,49,4,23,15814,0.058006,60,65,2023,2023-05-01,413,275,1.559405,73,9.17297,14897,2023-06-30,2023-07-05
52,9,5,2023-05-01,36,10,57,43239,0.058006,60,65,2023,2023-05-01,1129,752,4.263819,201,25.08129,40731,2023-06-30,2023-07-05
52,10,5,2023-05-01,21,10,57,42342,0.058006,60,65,2023,2023-05-01,1105,737,4.175346,196,24.560862,39886,2023-06-30,2023-07-05
52,11,5,2023-05-01,38,3,17,32204,0.058006,60,65,2023,2023-05-01,841,560,3.175604,149,18.680021,30336,2023-06-30,2023-07-05
52,12,5,2023-05-01,4,5,28,52385,0.058006,60,65,2023,2023-05-01,1367,912,5.165671,243,30.386302,49346,2023-06-30,2023-07-05
52,13,5,2023-05-01,41,8,45,50313,0.058006,60,65,2023,2023-05-01,1313,876,4.961328,233,29.18428,47394,2023-06-30,2023-07-05
52,14,5,2023-05-01,22,3,17,40357,0.058006,60,65,2023,2023-05-01,1053,702,3.979565,187,23.409204,38016,2023-06-30,2023-07-05
53,1,5,2023-06-18,28,3,17,33914,0.058006,60,65,2023,2023-06-18,885,590,3.344273,157,19.672193,31947,2023-08-17,2023-08-22
53,2,5,2023-06-18,18,8,45,48437,0.058006,60,65,2023,2023-06-18,1264,843,4.776391,225,28.096417,45628,2023-08-17,2023-08-22
53,3,5,2023-06-18,6,5,28,50677,0.058006,60,65,2023,2023-06-18,1323,882,4.997288,235,29.395809,47738,2023-08-17,2023-08-22
53,4,5,2023-06-18,2,2,11,26951,0.058006,60,65,2023,2023-06-18,703,469,2.657609,125,15.632997,25387,2023-08-17,2023-08-22
53,5,5,2023-06-18,27,6,34,23721,0.058006,60,65,2023,2023-06-18,619,413,2.339107,110,13.759455,22345,2023-08-17,2023-08-22
53,6,5,2023-06-18,4,3,17,31431,0.058006,60,65,2023,2023-06-18,820,547,3.099403,146,18.231781,29608,2023-08-17,2023-08-22
53,7,5,2023-06-18,1,10,57,134927,0.058006,60,65,2023,2023-06-18,3522,2348,13.305171,626,78.265713,127101,2023-08-17,2023-08-22
53,8,5,2023-06-18,3,2,11,25139,0.058006,60,65,2023,2023-06-18,656,437,2.478951,117,14.582067,23681,2023-08-17,2023-08-22
53,9,5,2023-06-18,15,12,68,75052,0.058006,60,65,2023,2023-06-18,1959,1306,7.400894,348,43.534673,70699,2023-08-17,2023-08-22
53,10,5,2023-06-18,14,12,68,154168,0.058006,60,65,2023,2023-06-18,4024,2683,15.202485,715,89.426383,145225,2023-08-17,2023-08-22
53,11,5,2023-06-18,12,4,23,45311,0.058006,60,65,2023,2023-06-18,1183,788,4.468163,210,26.283312,42683,2023-08-17,2023-08-22
53,12,5,2023-06-18,24,7,40,29113,0.058006,60,65,2023,2023-06-18,760,507,2.8708,135,16.887061,27424,2023-08-17,2023-08-22
53,13,5,2023-06-18,16,4,23,61588,0.058006,60,65,2023,2023-06-18,1608,1072,6.073231,286,35.72489,58016,2023-08-17,2023-08-22
54,1,5,2023-09-06,27,12,68,47442,0.058006,60,65,2023,2023-09-06,1238,826,4.678215,220,27.518909,44690,2023-11-05,2023-11-10
54,2,5,2023-09-06,6,8,45,81084,0.058006,60,65,2023,2023-09-06,2116,1411,7.99566,376,47.033295,76380,2023-11-05,2023-11-10
54,3,5,2023-09-06,24,11,62,45749,0.058006,60,65,2023,2023-09-06,1194,796,4.511258,212,26.536811,43095,2023-11-05,2023-11-10
54,4,5,2023-09-06,49,9,51,35581,0.058006,60,65,2023,2023-09-06,929,619,3.508661,165,20.639182,33517,2023-11-05,2023-11-10
54,5,5,2023-09-06,10,6,34,60031,0.058006,60,65,2023,2023-09-06,1567,1045,5.919688,279,34.821695,56549,2023-11-05,2023-11-10
54,6,5,2023-09-06,61,9,51,36623,0.058006,60,65,2023,2023-09-06,956,637,3.611404,170,21.243551,34499,2023-11-05,2023-11-10
54,7,5,2023-09-06,3,13,74,163403,0.058006,60,65,2023,2023-09-06,4265,2844,16.113184,758,94.783438,153925,2023-11-05,2023-11-10
54,8,5,2023-09-06,36,3,17,12972,0.058006,60,65,2023,2023-09-06,339,226,1.279146,60,7.524387,12219,2023-11-05,2023-11-10
54,9,5,2023-09-06,15,10,57,62544,0.058006,60,65,2023,2023-09-06,1633,1088,6.167412,290,36.278894,58916,2023-11-05,2023-11-10
54,10,5,2023-09-06,63,7,40,106949,0.058006,60,65,2023,2023-09-06,2792,1861,10.546246,496,62.036741,100745,2023-11-05,2023-11-10
54,11,5,2023-09-06,12,6,34,67967,0.058006,60,65,2023,2023-09-06,1774,1183,6.702245,315,39.424968,64025,2023-11-05,2023-11-10
54,12,5,2023-09-06,78,10,57,145260,0.058006,60,65,2023,2023-09-06,3792,2528,14.324036,674,84.259033,136834,2023-11-05,2023-11-10
54,13,5,2023-09-06,64,2,11,27205,0.058006,60,65,2023,2023-09-06,710,473,2.682724,126,15.780731,25627,2023-11-05,2023-11-10
54,14,5,2023-09-06,16,6,34,92383,0.058006,60,65,2023,2023-09-06,2411,1608,9.109847,429,53.587335,87024,2023-11-05,2023-11-10
54,15,5,2023-09-06,28,4,23,45219,0.058006,60,65,2023,2023-09-06,1180,787,4.45903,210,26.22959,42596,2023-11-05,2023-11-10
54,16,5,2023-09-06,21,7,40,29639,0.058006,60,65,2023,2023-09-06,774,516,2.922743,138,17.192603,27920,2023-11-05,2023-11-10
54,17,5,2023-09-06,25,4,23,55511,0.058006,60,65,2023,2023-09-06,1449,966,5.473899,258,32.199407,52291,2023-11-05,2023-11-10
54,18,5,2023-09-06,8,9,51,110234,0.058006,60,65,2023,2023-09-06,2877,1918,10.870171,512,63.942181,103840,2023-11-05,2023-11-10
55,1,5,2023-09-15,26,5,28,45743,0.058006,60,65,2023,2023-09-15,1194,796,4.510687,212,26.533453,43089,2023-11-14,2023-11-19
55,2,5,2023-09-15,68,5,28,50764,0.058006,60,65,2023,2023-09-15,1325,883,5.005849,236,29.446173,47820,2023-11-14,2023-11-19
55,3,5,2023-09-15,4,10,57,104770,0.058006,60,65,2023,2023-09-15,2735,1823,10.331343,486,60.772604,98693,2023-11-14,2023-11-19
55,4,5,2023-09-15,1,3,17,40478,0.058006,60,65,2023,2023-09-15,1057,704,3.991551,188,23.479714,38130,2023-11-14,2023-11-19
55,5,5,2023-09-15,27,7,40,27674,0.058006,60,65,2023,2023-09-15,722,482,2.728959,128,16.052697,26069,2023-11-14,2023-11-19
55,6,5,2023-09-15,16,9,51,138574,0.058006,60,65,2023,2023-09-15,3617,2411,13.66477,643,80.381002,130536,2023-11-14,2023-11-19
55,7,5,2023-09-15,3,13,74,163403,0.058006,60,65,2023,2023-09-15,4265,2844,16.113184,758,94.783438,153925,2023-11-14,2023-11-19
55,8,5,2023-09-15,45,2,11,11530,0.058006,60,65,2023,2023-09-15,301,201,1.137018,54,6.688344,10862,2023-11-14,2023-11-19
55,9,5,2023-09-15,21,6,34,25405,0.058006,60,65,2023,2023-09-15,663,442,2.505208,118,14.736517,23932,2023-11-14,2023-11-19
55,10,5,2023-09-15,34,9,51,146154,0.058006,60,65,2023,2023-09-15,3815,2543,14.412223,678,84.777782,137676,2023-11-14,2023-11-19
55,11,5,2023-09-15,18,4,23,24219,0.058006,60,65,2023,2023-09-15,632,421,2.388195,112,14.048209,22814,2023-11-14,2023-11-19
55,12,5,2023-09-15,5,8,45,124427,0.058006,60,65,2023,2023-09-15,3248,2165,12.269754,577,72.175022,117210,2023-11-14,2023-11-19
55,13,5,2023-09-15,6,9,51,91219,0.058006,60,65,2023,2023-09-15,2381,1587,8.995118,423,52.912457,85928,2023-11-14,2023-11-19
55,14,5,2023-09-15,36,13,74,56211,0.058006,60,65,2023,2023-09-15,1467,978,5.542965,261,32.605677,52950,2023-11-14,2023-11-19
55,15,5,2023-09-15,70,7,40,123461,0.058006,60,65,2023,2023-09-15,3223,2148,12.174431,573,71.614302,116299,2023-11-14,2023-11-19
55,16,5,2023-09-15,14,4,23,51389,0.058006,60,65,2023,2023-09-15,1341,894,5.067495,238,29.808794,48408,2023-11-14,2023-11-19
55,17,5,2023-09-15,31,5,28,62891,0.058006,60,65,2023,2023-09-15,1642,1094,6.20166,292,36.48035,59243,2023-11-14,2023-11-19
55,18,5,2023-09-15,2,7,40,94328,0.058006,60,65,2023,2023-09-15,2462,1641,9.301633,438,54.715489,88856,2023-11-14,2023-11-19
55,19,5,2023-09-15,67,13,74,229735,0.058006,60,65,2023,2023-09-15,5997,3998,22.65418,1066,133.259883,216409,2023-11-14,2023-11-19
55,20,5,2023-09-15,52,10,57,163146,0.058006,60,65,2023,2023-09-15,4259,2839,16.087784,757,94.634024,153682,2023-11-14,2023-11-19
55,21,5,2023-09-15,22,11,62,147974,0.058006,60,65,2023,2023-09-15,3863,2575,14.591737,687,85.833748,139391,2023-11-14,2023-11-19
56,1,5,2023-10-02,6,4,23,40542,0.058006,60,65,2023,2023-10-02,1058,705,3.99783,188,23.516647,38190,2023-12-01,2023-12-06
56,2,5,2023-10-02,29,4,23,38794,0.058006,60,65,2023,2023-10-02,1013,675,3.825451,180,22.502651,36544,2023-12-01,2023-12-06
56,3,5,2023-10-02,36,4,23,17296,0.058006,60,65,2023,2023-10-02,451,301,1.705528,80,10.032516,16292,2023-12-01,2023-12-06
56,4,5,2023-10-02,1,7,40,94449,0.058006,60,65,2023,2023-10-02,2465,1644,9.31362,438,54.785999,88971,2023-12-01,2023-12-06
56,5,5,2023-10-02,3,2,11,25139,0.058006,60,65,2023,2023-10-02,656,437,2.478951,117,14.582067,23681,2023-12-01,2023-12-06
56,6,5,2023-10-02,8,11,62,134731,0.058006,60,65,2023,2023-10-02,3517,2345,13.285764,625,78.151554,126915,2023-12-01,2023-12-06
56,7,5,2023-10-02,7,7,40,93375,0.058006,60,65,2023,2023-10-02,2437,1625,9.207738,433,54.163164,87959,2023-12-01,2023-12-06
56,8,5,2023-10-02,2,12,68,161704,0.058006,60,65,2023,2023-10-02,4221,2814,15.945657,750,93.797981,152325,2023-12-01,2023-12-06
